sale_id,date,month,quarter,territory,province,city,clinic_id,clinic_name,sales_rep,product_name,product_category,animal_segment,unit_price,quantity,discount_pct,revenue,quota,quota_attainment
S0359,2024-07-18,July,Q3,Ontario West,ON,Windsor,CLN1035,Gray Veterinary Clinic,James Okafor,Ingelvac CircoFLEX,Vaccines,Swine,210.0,46,0.12,8500.8,7162.49,118.7
S0736,2024-07-18,July,Q3,Quebec,QC,Quebec City,CLN1068,Johnson Mixed Practice,Marc Tremblay,Vetmedin 10mg,Cardiology,Companion,142.0,17,0.09,2196.74,1758.68,124.9
S0904,2024-07-18,July,Q3,Atlantic Canada,NS,Fredericton,CLN1114,White Veterinary Clinic,Connor MacDonald,Clomicalm 20mg,Behaviour,Companion,67.0,43,0.02,2823.38,3017.5,93.6
S0640,2024-07-19,July,Q3,Quebec,QC,Sherbrooke,CLN1051,Wood Mixed Practice,Marc Tremblay,Ingelvac PRRS MLV,Vaccines,Swine,185.0,11,0.08,1872.2,1557.35,120.2
S0951,2024-07-19,July,Q3,Ontario East,ON,Toronto,CLN1001,Fowler Veterinary Clinic,Sarah Mitchell,Bovilis Bovipast RSP,Vaccines,Cattle,175.0,25,0.04,4200.0,4914.14,85.5
S0260,2024-07-20,July,Q3,Quebec,QC,Sherbrooke,CLN1066,Parsons Veterinary Clinic,Isabelle Roy,Ingelvac PRRS MLV,Vaccines,Swine,185.0,20,0.07,3441.0,2766.67,124.4
S0506,2024-07-20,July,Q3,Western Canada,AB,Calgary,CLN1093,Conner Veterinary Clinic,Priya Sharma,Bovilis Bovipast RSP,Vaccines,Cattle,175.0,19,0.04,3192.0,2577.7,123.8
S0599,2024-07-20,July,Q3,Ontario East,ON,Ottawa,CLN1014,Gonzalez Livestock Practice,David Park,Draxxin 100mg/mL,Antibiotics,Cattle,298.0,13,0.03,3757.78,4915.66,76.4
S0797,2024-07-20,July,Q3,Ontario East,ON,Kingston,CLN1020,Smith Mixed Practice,David Park,Zactran 150mg/mL,Antibiotics,Cattle,320.0,45,0.03,13968.0,10899.4,128.2
S0008,2024-07-21,July,Q3,Ontario West,ON,Burlington,CLN1041,Bush Animal Hospital,Emily Chen,Metacam Oral 1.5mg,Pain & Inflammation,Companion,54.75,43,0.11,2095.28,1871.53,112.0
S0282,2024-07-21,July,Q3,Ontario West,ON,London,CLN1037,Calderon Animal Hospital,James Okafor,Draxxin 100mg/mL,Antibiotics,Cattle,298.0,44,0.08,12063.04,15530.64,77.7
S0367,2024-07-21,July,Q3,Quebec,QC,Montreal,CLN1064,Cohen Farm Supply & Vet,Marc Tremblay,Ingelvac PRRS MLV,Vaccines,Swine,185.0,7,0.02,1269.1,956.98,132.6
S0468,2024-07-21,July,Q3,Ontario West,ON,Burlington,CLN1028,Davis Animal Hospital,Emily Chen,Clomicalm 20mg,Behaviour,Companion,67.0,6,0.11,357.78,476.22,75.1
S0290,2024-07-22,July,Q3,Atlantic Canada,NS,Halifax,CLN1117,Evans Veterinary Clinic,Connor MacDonald,Ingelvac CircoFLEX,Vaccines,Swine,210.0,12,0.14,2167.2,1672.65,129.6
S0355,2024-07-22,July,Q3,Ontario West,ON,London,CLN1030,Munoz Veterinary Clinic,James Okafor,Nexgard Spectra L,Parasitology,Companion,44.5,39,0.12,1527.24,2020.41,75.6
S0437,2024-07-22,July,Q3,Ontario East,ON,Ottawa,CLN1003,Hill Animal Hospital,Sarah Mitchell,Vetmedin 5mg,Cardiology,Companion,89.5,17,0.03,1475.86,1923.85,76.7
S0685,2024-07-22,July,Q3,Atlantic Canada,NS,Fredericton,CLN1110,Mckay Mixed Practice,Fatima Hassan,Draxxin 100mg/mL,Antibiotics,Cattle,298.0,24,0.09,6508.32,8754.21,74.3
S0687,2024-07-22,July,Q3,Quebec,QC,Montreal,CLN1072,Hahn Mixed Practice,Isabelle Roy,Nexgard Spectra M,Parasitology,Companion,38.9,20,0.09,707.98,859.85,82.3
S0734,2024-07-22,July,Q3,Western Canada,AB,Saskatoon,CLN1085,Ross Farm Supply & Vet,Priya Sharma,Metacam 20mg/mL Inj,Pain & Inflammation,Cattle,134.0,45,0.11,5366.7,4703.07,114.1
S0735,2024-07-22,July,Q3,Ontario East,ON,Ottawa,CLN1014,Gonzalez Livestock Practice,Sarah Mitchell,Vetmedin 10mg,Cardiology,Companion,142.0,31,0.08,4049.84,3101.44,130.6
S0791,2024-07-23,July,Q3,Ontario West,ON,Kitchener,CLN1047,Garcia Animal Hospital,James Okafor,Metacam Oral 1.5mg,Pain & Inflammation,Companion,54.75,17,0.12,819.06,659.46,124.2
S0263,2024-07-24,July,Q3,Atlantic Canada,NS,Moncton,CLN1113,Mason Livestock Practice,Fatima Hassan,Metacam 20mg/mL Inj,Pain & Inflammation,Cattle,134.0,24,0.11,2862.24,2775.12,103.1
S0692,2024-07-24,July,Q3,Ontario West,ON,Windsor,CLN1048,Ramirez Animal Hospital,James Okafor,Draxxin 100mg/mL,Antibiotics,Cattle,298.0,3,0.11,795.66,1041.05,76.4
S0098,2024-07-25,July,Q3,Ontario East,ON,Toronto,CLN1005,Doyle Mixed Practice,David Park,Vetmedin 10mg,Cardiology,Companion,142.0,21,0.04,2862.72,2346.15,122.0
S0413,2024-07-25,July,Q3,Quebec,QC,Quebec City,CLN1049,Reid Mixed Practice,Isabelle Roy,Vetmedin 10mg,Cardiology,Companion,142.0,41,0.12,5123.36,6206.08,82.6
S0699,2024-07-25,July,Q3,Ontario West,ON,Windsor,CLN1045,Miller Animal Hospital,Emily Chen,Nexgard Spectra M,Parasitology,Companion,38.9,15,0.09,530.99,460.22,115.4
S0345,2024-07-26,July,Q3,Ontario West,ON,Windsor,CLN1025,Bernard Mixed Practice,Emily Chen,Nexgard Spectra L,Parasitology,Companion,44.5,18,0.12,704.88,562.08,125.4
S0102,2024-07-27,July,Q3,Western Canada,AB,Calgary,CLN1078,Ellis Veterinary Clinic,Ryan Nakamura,Metacam 20mg/mL Inj,Pain & Inflammation,Cattle,134.0,11,0.05,1400.3,1061.71,131.9
S0994,2024-07-27,July,Q3,Quebec,QC,Montreal,CLN1058,Daniel Livestock Practice,Isabelle Roy,Metacam Oral 1.5mg,Pain & Inflammation,Companion,54.75,6,0.08,302.22,228.92,132.0
S0554,2024-07-28,July,Q3,Ontario West,ON,Windsor,CLN1039,Hensley Mixed Practice,Emily Chen,Vetmedin 5mg,Cardiology,Companion,89.5,10,0.02,877.1,763.23,114.9
S0598,2024-07-28,July,Q3,Ontario West,ON,Windsor,CLN1048,Ramirez Animal Hospital,James Okafor,Vetmedin 5mg,Cardiology,Companion,89.5,11,0.07,915.58,1138.16,80.4
S0022,2024-07-29,July,Q3,Atlantic Canada,NS,Halifax,CLN1103,Maldonado Livestock Practice,Connor MacDonald,Ingelvac CircoFLEX,Vaccines,Swine,210.0,2,0.03,407.4,531.53,76.6
S0342,2024-07-29,July,Q3,Western Canada,AB,Saskatoon,CLN1086,Robinson Mixed Practice,Priya Sharma,Bovilis Bovipast RSP,Vaccines,Cattle,175.0,32,0.0,5600.0,5988.23,93.5
S0669,2024-07-29,July,Q3,Quebec,QC,Montreal,CLN1062,Bowman Veterinary Clinic,Isabelle Roy,Ingelvac PRRS MLV,Vaccines,Swine,185.0,14,0.09,2356.9,2682.99,87.8
S0748,2024-07-30,July,Q3,Atlantic Canada,NS,Moncton,CLN1104,Herrera Livestock Practice,Fatima Hassan,Nexgard Spectra M,Parasitology,Companion,38.9,42,0.11,1454.08,1796.2,81.0
S0047,2024-07-31,July,Q3,Ontario East,ON,Kingston,CLN1020,Smith Mixed Practice,Sarah Mitchell,Vetmedin 10mg,Cardiology,Companion,142.0,27,0.06,3603.96,3876.3,93.0
S0254,2024-07-31,July,Q3,Quebec,QC,Sherbrooke,CLN1052,Clark Farm Supply & Vet,Isabelle Roy,Ingelvac PRRS MLV,Vaccines,Swine,185.0,5,0.1,832.5,703.34,118.4
S0412,2024-07-31,July,Q3,Atlantic Canada,NS,St. John's,CLN1098,Rice Animal Hospital,Fatima Hassan,Ingelvac PRRS MLV,Vaccines,Swine,185.0,10,0.09,1683.5,1534.06,109.7
S0624,2024-07-31,July,Q3,Ontario West,ON,Burlington,CLN1041,Bush Animal Hospital,James Okafor,Clomicalm 20mg,Behaviour,Companion,67.0,34,0.01,2255.22,2374.94,95.0
S0528,2024-08-01,August,Q3,Ontario East,ON,Toronto,CLN1018,Lawrence Livestock Practice,David Park,Metacam 20mg/mL Inj,Pain & Inflammation,Cattle,134.0,29,0.12,3419.68,3223.12,106.1
S0911,2024-08-01,August,Q3,Quebec,QC,Laval,CLN1061,Mayo Mixed Practice,Marc Tremblay,Metacam Oral 1.5mg,Pain & Inflammation,Companion,54.75,36,0.06,1852.74,2417.25,76.6
S0215,2024-08-02,August,Q3,Quebec,QC,Montreal,CLN1055,Wong Veterinary Clinic,Marc Tremblay,Nexgard Spectra M,Parasitology,Companion,38.9,16,0.05,591.28,460.4,128.4
S0376,2024-08-02,August,Q3,Quebec,QC,Montreal,CLN1062,Bowman Veterinary Clinic,Isabelle Roy,Zactran 150mg/mL,Antibiotics,Cattle,320.0,33,0.14,9081.6,11549.8,78.6
S0499,2024-08-02,August,Q3,Atlantic Canada,NS,St. John's,CLN1101,Smith Livestock Practice,Connor MacDonald,Metacam 20mg/mL Inj,Pain & Inflammation,Cattle,134.0,1,0.01,132.66,134.38,98.7
S0846,2024-08-02,August,Q3,Western Canada,AB,Edmonton,CLN1073,Walter Livestock Practice,Ryan Nakamura,Clomicalm 20mg,Behaviour,Companion,67.0,10,0.03,649.9,765.08,84.9
S0987,2024-08-02,August,Q3,Ontario East,ON,Toronto,CLN1005,Doyle Mixed Practice,Sarah Mitchell,Nexgard Spectra M,Parasitology,Companion,38.9,9,0.02,343.1,353.16,97.2
S0055,2024-08-03,August,Q3,Quebec,QC,Sherbrooke,CLN1059,Martin Mixed Practice,Isabelle Roy,Nexgard Spectra L,Parasitology,Companion,44.5,49,0.13,1897.04,1739.5,109.1
S0162,2024-08-04,August,Q3,Western Canada,AB,Vancouver,CLN1076,Foster Veterinary Clinic,Priya Sharma,Bovilis Bovipast RSP,Vaccines,Cattle,175.0,8,0.06,1316.0,1676.8,78.5
S0314,2024-08-05,August,Q3,Atlantic Canada,NS,Halifax,CLN1107,Rodriguez Livestock Practice,Connor MacDonald,Vetmedin 5mg,Cardiology,Companion,89.5,20,0.07,1664.7,1966.77,84.6
S0915,2024-08-05,August,Q3,Quebec,QC,Sherbrooke,CLN1059,Martin Mixed Practice,Isabelle Roy,Zactran 150mg/mL,Antibiotics,Cattle,320.0,29,0.06,8723.2,7723.91,112.9
S0475,2024-08-06,August,Q3,Ontario East,ON,Belleville,CLN1022,Wolfe Mixed Practice,David Park,Metacam 20mg/mL Inj,Pain & Inflammation,Cattle,134.0,26,0.07,3240.12,3174.14,102.1
S0419,2024-08-07,August,Q3,Ontario East,ON,Ottawa,CLN1003,Hill Animal Hospital,Sarah Mitchell,Clomicalm 20mg,Behaviour,Companion,67.0,29,0.07,1806.99,2430.59,74.3
S0422,2024-08-07,August,Q3,Ontario East,ON,Toronto,CLN1007,Mcclain Veterinary Clinic,David Park,Bovilis Bovipast RSP,Vaccines,Cattle,175.0,20,0.11,3115.0,3747.78,83.1
S0620,2024-08-07,August,Q3,Ontario East,ON,Ottawa,CLN1010,Johnson Mixed Practice,Sarah Mitchell,Clomicalm 20mg,Behaviour,Companion,67.0,48,0.08,2958.72,2888.65,102.4
S0990,2024-08-07,August,Q3,Quebec,QC,Laval,CLN1063,Hawkins Farm Supply & Vet,Marc Tremblay,Draxxin 100mg/mL,Antibiotics,Cattle,298.0,31,0.13,8037.06,7374.02,109.0
S0948,2024-08-08,August,Q3,Western Canada,AB,Saskatoon,CLN1079,Baker Veterinary Clinic,Priya Sharma,Clomicalm 20mg,Behaviour,Companion,67.0,42,0.07,2617.02,2188.68,119.6
S0636,2024-08-09,August,Q3,Western Canada,AB,Calgary,CLN1074,Edwards Veterinary Clinic,Ryan Nakamura,Nexgard Spectra M,Parasitology,Companion,38.9,27,0.06,987.28,1113.78,88.6
S0720,2024-08-09,August,Q3,Western Canada,AB,Vancouver,CLN1088,Hicks Animal Hospital,Ryan Nakamura,Vetmedin 10mg,Cardiology,Companion,142.0,47,0.04,6407.04,5711.77,112.2
S0935,2024-08-09,August,Q3,Ontario West,ON,Burlington,CLN1041,Bush Animal Hospital,James Okafor,Vetmedin 10mg,Cardiology,Companion,142.0,35,0.1,4473.0,5920.96,75.5
S0517,2024-08-10,August,Q3,Ontario West,ON,Burlington,CLN1028,Davis Animal Hospital,James Okafor,Clomicalm 20mg,Behaviour,Companion,67.0,3,0.06,188.94,253.74,74.5
S0633,2024-08-10,August,Q3,Quebec,QC,Montreal,CLN1055,Wong Veterinary Clinic,Marc Tremblay,Metacam Oral 1.5mg,Pain & Inflammation,Companion,54.75,35,0.12,1686.3,2153.71,78.3
S0794,2024-08-10,August,Q3,Quebec,QC,Quebec City,CLN1049,Reid Mixed Practice,Marc Tremblay,Vetmedin 5mg,Cardiology,Companion,89.5,50,0.05,4251.25,5432.57,78.3
S0028,2024-08-11,August,Q3,Ontario East,ON,Toronto,CLN1005,Doyle Mixed Practice,Sarah Mitchell,Draxxin 100mg/mL,Antibiotics,Cattle,298.0,28,0.05,7926.8,9685.42,81.8
S0029,2024-08-11,August,Q3,Western Canada,AB,Calgary,CLN1078,Ellis Veterinary Clinic,Ryan Nakamura,Ingelvac CircoFLEX,Vaccines,Swine,210.0,37,0.03,7536.9,5853.4,128.8
S0354,2024-08-11,August,Q3,Western Canada,AB,Calgary,CLN1093,Conner Veterinary Clinic,Ryan Nakamura,Zactran 150mg/mL,Antibiotics,Cattle,320.0,48,0.15,13056.0,10212.64,127.8
S0491,2024-08-11,August,Q3,Ontario East,ON,Kingston,CLN1013,Johnson Veterinary Clinic,David Park,Nexgard Spectra M,Parasitology,Companion,38.9,21,0.02,800.56,676.07,118.4
S0745,2024-08-11,August,Q3,Ontario West,ON,London,CLN1030,Munoz Veterinary Clinic,James Okafor,Zactran 150mg/mL,Antibiotics,Cattle,320.0,24,0.03,7449.6,9530.25,78.2
S0952,2024-08-11,August,Q3,Western Canada,AB,Calgary,CLN1074,Edwards Veterinary Clinic,Ryan Nakamura,Zactran 150mg/mL,Antibiotics,Cattle,320.0,46,0.14,12659.2,13221.37,95.7
S0984,2024-08-11,August,Q3,Atlantic Canada,NS,St. John's,CLN1115,Gaines Mixed Practice,Connor MacDonald,Vetmedin 10mg,Cardiology,Companion,142.0,31,0.09,4005.82,3134.97,127.8
S0751,2024-08-12,August,Q3,Ontario East,ON,Toronto,CLN1007,Mcclain Veterinary Clinic,Sarah Mitchell,Clomicalm 20mg,Behaviour,Companion,67.0,7,0.04,450.24,371.46,121.2
S0079,2024-08-13,August,Q3,Ontario East,ON,Kingston,CLN1017,Robinson Veterinary Clinic,David Park,Vetmedin 10mg,Cardiology,Companion,142.0,1,0.09,129.22,133.31,96.9
S0226,2024-08-13,August,Q3,Ontario West,ON,Kitchener,CLN1043,Perez Farm Supply & Vet,Emily Chen,Vetmedin 10mg,Cardiology,Companion,142.0,24,0.07,3169.44,3137.79,101.0
S0042,2024-08-14,August,Q3,Ontario East,ON,Toronto,CLN1018,Lawrence Livestock Practice,David Park,Bovilis Bovipast RSP,Vaccines,Cattle,175.0,34,0.15,5057.5,5600.03,90.3
S0617,2024-08-14,August,Q3,Ontario West,ON,Burlington,CLN1041,Bush Animal Hospital,James Okafor,Vetmedin 5mg,Cardiology,Companion,89.5,48,0.04,4124.16,4628.7,89.1
S0741,2024-08-14,August,Q3,Quebec,QC,Quebec City,CLN1056,Lynch Animal Hospital,Isabelle Roy,Nexgard Spectra L,Parasitology,Companion,44.5,31,0.08,1269.14,1564.63,81.1
S0154,2024-08-15,August,Q3,Atlantic Canada,NS,Fredericton,CLN1109,Chavez Animal Hospital,Fatima Hassan,Ingelvac CircoFLEX,Vaccines,Swine,210.0,44,0.02,9055.2,10661.96,84.9
S0203,2024-08-15,August,Q3,Western Canada,AB,Calgary,CLN1093,Conner Veterinary Clinic,Priya Sharma,Vetmedin 5mg,Cardiology,Companion,89.5,27,0.05,2295.67,2712.91,84.6
S0886,2024-08-15,August,Q3,Ontario West,ON,Kitchener,CLN1032,Blair Farm Supply & Vet,James Okafor,Vetmedin 10mg,Cardiology,Companion,142.0,20,0.09,2584.4,2463.56,104.9
S0534,2024-08-16,August,Q3,Atlantic Canada,NS,St. John's,CLN1119,Lynch Livestock Practice,Connor MacDonald,Bovilis Bovipast RSP,Vaccines,Cattle,175.0,2,0.04,336.0,350.54,95.9
S0658,2024-08-16,August,Q3,Western Canada,AB,Saskatoon,CLN1085,Ross Farm Supply & Vet,Ryan Nakamura,Draxxin 100mg/mL,Antibiotics,Cattle,298.0,44,0.02,12849.76,13601.24,94.5
S0264,2024-08-18,August,Q3,Ontario East,ON,Toronto,CLN1007,Mcclain Veterinary Clinic,Sarah Mitchell,Nexgard Spectra L,Parasitology,Companion,44.5,36,0.04,1537.92,1509.94,101.9
S0326,2024-08-18,August,Q3,Ontario East,ON,Toronto,CLN1018,Lawrence Livestock Practice,David Park,Metacam Oral 1.5mg,Pain & Inflammation,Companion,54.75,17,0.03,902.83,1027.44,87.9
S0388,2024-08-18,August,Q3,Western Canada,AB,Vancouver,CLN1082,Baker Farm Supply & Vet,Priya Sharma,Ingelvac CircoFLEX,Vaccines,Swine,210.0,2,0.11,373.8,478.41,78.1
S0843,2024-08-18,August,Q3,Atlantic Canada,NS,Fredericton,CLN1102,Le Veterinary Clinic,Connor MacDonald,Metacam 20mg/mL Inj,Pain & Inflammation,Cattle,134.0,47,0.02,6172.04,5051.81,122.2
S0556,2024-08-19,August,Q3,Quebec,QC,Laval,CLN1063,Hawkins Farm Supply & Vet,Isabelle Roy,Bovilis Bovipast RSP,Vaccines,Cattle,175.0,12,0.05,1995.0,1565.69,127.4
S0605,2024-08-19,August,Q3,Atlantic Canada,NS,St. John's,CLN1098,Rice Animal Hospital,Connor MacDonald,Nexgard Spectra M,Parasitology,Companion,38.9,26,0.14,869.8,1158.83,75.1
S0087,2024-08-20,August,Q3,Ontario West,ON,Kitchener,CLN1038,Montgomery Livestock Practice,James Okafor,Metacam Oral 1.5mg,Pain & Inflammation,Companion,54.75,19,0.11,925.82,1084.87,85.3
S0158,2024-08-20,August,Q3,Western Canada,AB,Calgary,CLN1093,Conner Veterinary Clinic,Ryan Nakamura,Ingelvac CircoFLEX,Vaccines,Swine,210.0,29,0.13,5298.3,5289.23,100.2
S0841,2024-08-20,August,Q3,Ontario East,ON,Toronto,CLN1024,Moore Mixed Practice,Sarah Mitchell,Ingelvac CircoFLEX,Vaccines,Swine,210.0,27,0.05,5386.5,4120.39,130.7
S0979,2024-08-20,August,Q3,Ontario East,ON,Toronto,CLN1007,Mcclain Veterinary Clinic,David Park,Nexgard Spectra M,Parasitology,Companion,38.9,14,0.07,506.48,481.45,105.2
S0038,2024-08-21,August,Q3,Ontario East,ON,Toronto,CLN1004,Walker Mixed Practice,Sarah Mitchell,Metacam Oral 1.5mg,Pain & Inflammation,Companion,54.75,31,0.09,1544.5,1870.53,82.6
S0041,2024-08-21,August,Q3,Quebec,QC,Laval,CLN1067,Perez Mixed Practice,Isabelle Roy,Vetmedin 5mg,Cardiology,Companion,89.5,36,0.04,3093.12,3894.24,79.4
S0833,2024-08-22,August,Q3,Ontario East,ON,Toronto,CLN1009,Henderson Mixed Practice,Sarah Mitchell,Ingelvac PRRS MLV,Vaccines,Swine,185.0,40,0.07,6882.0,6503.06,105.8
S0848,2024-08-22,August,Q3,Ontario East,ON,Ottawa,CLN1016,Gardner Animal Hospital,Sarah Mitchell,Metacam Oral 1.5mg,Pain & Inflammation,Companion,54.75,1,0.09,49.82,44.93,110.9
S0985,2024-08-22,August,Q3,Ontario East,ON,Toronto,CLN1019,Pacheco Farm Supply & Vet,Sarah Mitchell,Draxxin 100mg/mL,Antibiotics,Cattle,298.0,30,0.03,8671.8,8447.12,102.7
S0418,2024-08-23,August,Q3,Atlantic Canada,NS,St. John's,CLN1101,Smith Livestock Practice,Fatima Hassan,Bovilis Bovipast RSP,Vaccines,Cattle,175.0,49,0.01,8489.25,6874.13,123.5
S0756,2024-08-23,August,Q3,Ontario West,ON,Kitchener,CLN1032,Blair Farm Supply & Vet,Emily Chen,Ingelvac PRRS MLV,Vaccines,Swine,185.0,16,0.11,2634.4,2028.77,129.9
S0187,2024-08-24,August,Q3,Atlantic Canada,NS,Fredericton,CLN1102,Le Veterinary Clinic,Fatima Hassan,Draxxin 100mg/mL,Antibiotics,Cattle,298.0,4,0.05,1132.4,899.71,125.9
S0205,2024-08-24,August,Q3,Atlantic Canada,NS,Halifax,CLN1116,Harrell Veterinary Clinic,Connor MacDonald,Nexgard Spectra L,Parasitology,Companion,44.5,44,0.14,1683.88,2257.52,74.6
S0894,2024-08-24,August,Q3,Quebec,QC,Sherbrooke,CLN1059,Martin Mixed Practice,Isabelle Roy,Vetmedin 5mg,Cardiology,Companion,89.5,5,0.07,416.17,399.88,104.1
S0067,2024-08-25,August,Q3,Atlantic Canada,NS,Fredericton,CLN1110,Mckay Mixed Practice,Connor MacDonald,Vetmedin 10mg,Cardiology,Companion,142.0,18,0.13,2223.72,1993.16,111.6
S0551,2024-08-25,August,Q3,Western Canada,AB,Calgary,CLN1096,James Mixed Practice,Priya Sharma,Ingelvac CircoFLEX,Vaccines,Swine,210.0,22,0.06,4342.8,4782.91,90.8
S0332,2024-08-26,August,Q3,Quebec,QC,Sherbrooke,CLN1060,Gray Mixed Practice,Isabelle Roy,Nexgard Spectra M,Parasitology,Companion,38.9,17,0.05,628.23,803.94,78.1
S0453,2024-08-26,August,Q3,Ontario East,ON,Toronto,CLN1023,Peterson Livestock Practice,Sarah Mitchell,Zactran 150mg/mL,Antibiotics,Cattle,320.0,3,0.14,825.6,653.34,126.4
S0891,2024-08-26,August,Q3,Quebec,QC,Sherbrooke,CLN1060,Gray Mixed Practice,Marc Tremblay,Ingelvac PRRS MLV,Vaccines,Swine,185.0,20,0.1,3330.0,3916.51,85.0
S0768,2024-08-27,August,Q3,Quebec,QC,Laval,CLN1063,Hawkins Farm Supply & Vet,Marc Tremblay,Draxxin 100mg/mL,Antibiotics,Cattle,298.0,12,0.08,3289.92,3106.37,105.9
S0777,2024-08-27,August,Q3,Atlantic Canada,NS,St. John's,CLN1120,Hernandez Animal Hospital,Connor MacDonald,Bovilis Bovipast RSP,Vaccines,Cattle,175.0,32,0.14,4816.0,6016.37,80.0
S0086,2024-08-28,August,Q3,Ontario East,ON,Toronto,CLN1023,Peterson Livestock Practice,Sarah Mitchell,Clomicalm 20mg,Behaviour,Companion,67.0,1,0.06,62.98,73.28,85.9
S0204,2024-08-28,August,Q3,Western Canada,AB,Saskatoon,CLN1079,Baker Veterinary Clinic,Priya Sharma,Metacam 20mg/mL Inj,Pain & Inflammation,Cattle,134.0,29,0.04,3730.56,3333.26,111.9
S0754,2024-08-28,August,Q3,Ontario East,ON,Belleville,CLN1011,Robinson Animal Hospital,Sarah Mitchell,Vetmedin 5mg,Cardiology,Companion,89.5,18,0.12,1417.68,1123.98,126.1
S0104,2024-08-29,August,Q3,Quebec,QC,Montreal,CLN1064,Cohen Farm Supply & Vet,Isabelle Roy,Zactran 150mg/mL,Antibiotics,Cattle,320.0,46,0.04,14131.2,17675.79,79.9
S0212,2024-08-29,August,Q3,Atlantic Canada,NS,Moncton,CLN1108,Graham Veterinary Clinic,Fatima Hassan,Clomicalm 20mg,Behaviour,Companion,67.0,9,0.01,596.97,776.32,76.9
S0286,2024-08-29,August,Q3,Ontario East,ON,Toronto,CLN1007,Mcclain Veterinary Clinic,Sarah Mitchell,Bovilis Bovipast RSP,Vaccines,Cattle,175.0,15,0.01,2598.75,2593.5,100.2
S0035,2024-08-30,August,Q3,Western Canada,AB,Vancouver,CLN1084,Hurst Farm Supply & Vet,Priya Sharma,Ingelvac PRRS MLV,Vaccines,Swine,185.0,29,0.07,4989.45,4381.84,113.9
S0110,2024-08-30,August,Q3,Western Canada,AB,Calgary,CLN1074,Edwards Veterinary Clinic,Priya Sharma,Metacam Oral 1.5mg,Pain & Inflammation,Companion,54.75,50,0.06,2573.25,2421.19,106.3
S0721,2024-08-30,August,Q3,Atlantic Canada,NS,Fredericton,CLN1110,Mckay Mixed Practice,Fatima Hassan,Metacam Oral 1.5mg,Pain & Inflammation,Companion,54.75,10,0.12,481.8,574.85,83.8
S0043,2024-08-31,August,Q3,Western Canada,AB,Saskatoon,CLN1079,Baker Veterinary Clinic,Priya Sharma,Zactran 150mg/mL,Antibiotics,Cattle,320.0,29,0.13,8073.6,9657.59,83.6
S0514,2024-08-31,August,Q3,Ontario East,ON,Ottawa,CLN1008,Miller Animal Hospital,David Park,Zactran 150mg/mL,Antibiotics,Cattle,320.0,27,0.14,7430.4,8635.91,86.0
S0626,2024-08-31,August,Q3,Ontario West,ON,Kitchener,CLN1043,Perez Farm Supply & Vet,Emily Chen,Nexgard Spectra M,Parasitology,Companion,38.9,14,0.14,468.36,525.02,89.2
S0724,2024-08-31,August,Q3,Quebec,QC,Sherbrooke,CLN1051,Wood Mixed Practice,Marc Tremblay,Metacam 20mg/mL Inj,Pain & Inflammation,Cattle,134.0,11,0.01,1459.26,1806.99,80.8
S0932,2024-08-31,August,Q3,Atlantic Canada,NS,Fredericton,CLN1097,Ferrell Farm Supply & Vet,Connor MacDonald,Vetmedin 5mg,Cardiology,Companion,89.5,11,0.07,915.58,948.3,96.5
S0277,2024-09-01,September,Q3,Western Canada,AB,Vancouver,CLN1091,Rodriguez Mixed Practice,Ryan Nakamura,Zactran 150mg/mL,Antibiotics,Cattle,320.0,14,0.08,4121.6,5559.52,74.1
S0713,2024-09-01,September,Q3,Quebec,QC,Sherbrooke,CLN1051,Wood Mixed Practice,Marc Tremblay,Draxxin 100mg/mL,Antibiotics,Cattle,298.0,9,0.01,2655.18,3264.71,81.3
S0153,2024-09-02,September,Q3,Quebec,QC,Laval,CLN1067,Perez Mixed Practice,Isabelle Roy,Ingelvac PRRS MLV,Vaccines,Swine,185.0,42,0.14,6682.2,5255.52,127.1
S0243,2024-09-02,September,Q3,Ontario East,ON,Kingston,CLN1017,Robinson Veterinary Clinic,Sarah Mitchell,Vetmedin 10mg,Cardiology,Companion,142.0,20,0.06,2669.6,3150.56,84.7
S0369,2024-09-02,September,Q3,Western Canada,AB,Vancouver,CLN1077,Rocha Mixed Practice,Ryan Nakamura,Nexgard Spectra M,Parasitology,Companion,38.9,21,0.09,743.38,867.65,85.7
S0477,2024-09-02,September,Q3,Ontario East,ON,Toronto,CLN1005,Doyle Mixed Practice,Sarah Mitchell,Bovilis Bovipast RSP,Vaccines,Cattle,175.0,19,0.07,3092.25,3957.05,78.1
S0500,2024-09-02,September,Q3,Ontario East,ON,Belleville,CLN1022,Wolfe Mixed Practice,David Park,Ingelvac PRRS MLV,Vaccines,Swine,185.0,25,0.05,4393.75,4284.82,102.5
S0651,2024-09-02,September,Q3,Western Canada,AB,Vancouver,CLN1092,Burton Veterinary Clinic,Priya Sharma,Nexgard Spectra M,Parasitology,Companion,38.9,24,0.02,914.93,1088.57,84.0
S0673,2024-09-03,September,Q3,Atlantic Canada,NS,Halifax,CLN1106,Davidson Veterinary Clinic,Fatima Hassan,Vetmedin 10mg,Cardiology,Companion,142.0,14,0.07,1848.84,2487.92,74.3
S0953,2024-09-03,September,Q3,Quebec,QC,Sherbrooke,CLN1052,Clark Farm Supply & Vet,Marc Tremblay,Zactran 150mg/mL,Antibiotics,Cattle,320.0,15,0.0,4800.0,6347.97,75.6
